Mindat Locality ID,Long-form identifier,GUID,Latitude & Longitude,Altitude,GeoHash,GRN,Type,Köppen climate type,Mineral
260759,mindat:1:2:260759:,Generated_GUID,"46.78417,8.87472",2024,u0q61uy3s,N32E05,Occurrence,Tundra,Hematite
134128,mindat:1:2:134128:,Generated_GUID,"46.81861,7.21806",647,u0m4k7040,N32E04,Meteorite Fall Location,Temperate oceanic climate,'Fayalite-Forsterite Series'
134064,mindat:1:2:134064:,Generated_GUID,"46.00241,7.75193",2247,u0jt8qkz3,N31E04,Mountain,Tundra,var. Bravoite
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Cannizzarite
288517,mindat:1:2:288517:,Generated_GUID,"47.35819,7.65606",954,u0mmqjqcr,N32E04,Pass,Temperate oceanic climate,Baryte
191744,mindat:1:2:191744:,Generated_GUID,"47.46219,8.23824",360,u0my52nzm,N32E05,Pit,Temperate oceanic climate,Gypsum
134431,mindat:1:2:134431:,Generated_GUID,"46.29806,9.57389",2776,u0nz3u73x,N31E05,Mountain,Tundra,Cordierite
246069,mindat:1:2:246069:,Generated_GUID,"46.79825,9.70315",1453,u0qfhz3ee,N32E05,Deposit,Tundra,Caryopilite
191762,mindat:1:2:191762:,Generated_GUID,"46.53750,7.44722",2213,u0m29ryus,N32E04,Unknown,Temperate oceanic climate,Nesquehonite
134450,mindat:1:2:134450:,Generated_GUID,"46.26236,6.89469",1949,u0hzhvu9c,N31E04,Mountain,Temperate oceanic climate,Diaspore
157683,mindat:1:2:157683:,Generated_GUID,"45.98903,7.80267",3268,u0jt9s19x,N31E04,Ridge,Subarctic climate,Lazulite
257497,mindat:1:2:257497:,Generated_GUID,"46.56250,9.68028",2493,u0qbuk2yn,N32E05,Unknown,Tundra,'Chlorite Group'
191714,mindat:1:2:191714:,Generated_GUID,"47.54061,8.60555",709,u0qn7yd25,N32E05,Mountain Range,Temperate oceanic climate,Pyrite
286047,mindat:1:2:286047:,Generated_GUID,"46.24140,7.02152",548,u0hzpcbzt,N31E04,Unknown,Tundra,var. Sceptre Quartz
191391,mindat:1:2:191391:,Generated_GUID,"46.93877,10.43253",2548,u0r7j2uwp,N32E06,Unknown,Tundra,Epidote
426830,mindat:1:2:426830:,Generated_GUID,"46.95053,7.49473",615,u0m74e16x,N32E04,Quarry,Temperate oceanic climate,var. Berner Sandstein'
56465,mindat:1:2:56465:,Generated_GUID,"46.93123,6.65697",766,u0kdzrx6n,N32E04,Mine,Temperate oceanic climate,'Petroleum'
134121,mindat:1:2:134121:,Generated_GUID,"46.93333,7.21667",509,u0m4upzn2,N32E04,Meteorite Fall Location,Temperate oceanic climate,'Pyroxene Group'
188749,mindat:1:2:188749:,Generated_GUID,"47.43491,8.06169",610,u0mtz7q26,N32E04,Pass,Temperate oceanic climate,Pyrite
29353,mindat:1:2:29353:,Generated_GUID,"46.57167,8.83000",3167,u0q2byjg9,N32E05,Mountain,Tundra,Danburite
134415,mindat:1:2:134415:,Generated_GUID,"46.18940,7.05935",1666,u0jnb8s2y,N31E04,Unknown,Tundra,Berthierite
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Cerussite
22954,mindat:1:2:22954:,Generated_GUID,"46.56128,8.33670",2163,u0mbvsnx5,N32E05,Pass,Subarctic climate,'Chlorite Group'
191618,mindat:1:2:191618:,Generated_GUID,"47.74798,8.68782",476,u0qptsq20,N32E05,Quarry,Temperate oceanic climate,Melanterite
191619,mindat:1:2:191619:,Generated_GUID,"47.36310,7.23463",566,u0mjkwhn5,N32E04,Unknown,Temperate oceanic climate,'Limonite'
31869,mindat:1:2:31869:,Generated_GUID,"46.07960,7.87880",3334,u0jw5k91j,N31E04,Occurrence,Tundra,Brochantite
191934,mindat:1:2:191934:,Generated_GUID,"47.39830,7.17893",595,u0mjekee1,N32E04,Quarry (Active) - last checked 2019,Temperate oceanic climate,Pyrolusite
134463,mindat:1:2:134463:,Generated_GUID,"46.49888,9.61619",2273,u0qbdbf79,N31E05,Unknown,Tundra,var. Bravoite
134440,mindat:1:2:134440:,Generated_GUID,"46.42013,8.49978",2431,u0q016t2g,N31E05,Unknown,Subarctic climate,Muscovite
417931,mindat:1:2:417931:,Generated_GUID,"46.47403,9.11971",2721,u0q2rs2fb,N31E05,Outcrop,Subarctic climate,Paragonite
134455,mindat:1:2:134455:,Generated_GUID,"46.67140,8.78450",1386,u0q1xbk8t,N32E05,Valley,Tundra,Anatase
56466,mindat:1:2:56466:,Generated_GUID,"46.32489,6.88858",512,u0hzsc0n5,N31E04,Quarry,Temperate oceanic climate,Anilite
242510,mindat:1:2:242510:,Generated_GUID,"46.57627,8.75081",2909,u0q0znunk,N32E05,Unknown,Tundra,Quartz
155814,mindat:1:2:155814:,Generated_GUID,"46.49994,8.49958",1468,u0q093j1y,N31E05,Hamlet,Subarctic climate,Cannizzarite
188650,mindat:1:2:188650:,Generated_GUID,"47.36649,7.22712",596,u0mjkqy9g,N32E04,Unknown,Temperate oceanic climate,var. Chalcedony
157670,mindat:1:2:157670:,Generated_GUID,"45.98333,7.78500",3105,u0jt95hb7,N31E04,Ridge,Subarctic climate,Zoisite
265486,mindat:1:2:265486:,Generated_GUID,"46.56936,8.45579",2633,u0q0bmtq4,N32E05,Mountain Area,Subarctic climate,Bertrandite
134484,mindat:1:2:134484:,Generated_GUID,"47.05641,7.62489",568,u0m7tw272,N32E04,Unknown,Temperate oceanic climate,Brushite
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Fluorapophyllite-(K)
417317,mindat:1:2:417317:,Generated_GUID,"46.44525,8.27623",2158,u0mbhr4e4,N31E05,Alpine Pasture,Subarctic climate,Zircon
134122,mindat:1:2:134122:,Generated_GUID,"47.13338,7.14407",1335,u0mh4s65u,N32E04,Meteorite Fall Location,Temperate oceanic climate,Iron
134509,mindat:1:2:134509:,Generated_GUID,"47.02833,8.62111",548,u0q5s1jxy,N32E05,Quarry,Temperate oceanic climate,Baryte
131013,mindat:1:2:131013:,Generated_GUID,"46.23728,7.85210",1473,u0jx49jxx,N31E04,Deposit,Tundra,Arsenopyrite
134375,mindat:1:2:134375:,Generated_GUID,"46.01654,7.84767",3261,u0jtf949b,N31E04,Mountain,Tundra,Kyanite
29366,mindat:1:2:29366:,Generated_GUID,"47.18167,7.25167",616,u0mhmj0t0,N32E04,Quarry,Temperate oceanic climate,Marcasite
191717,mindat:1:2:191717:,Generated_GUID,"46.04620,7.93552",2823,u0jtuw6qx,N31E05,Glacier,Tundra,Magnesite
133278,mindat:1:2:133278:,Generated_GUID,"46.03675,7.82284",2918,u0jtfh8rt,N31E04,Deposit,Tundra,Piemontite
220211,mindat:1:2:220211:,Generated_GUID,"46.65558,6.53632",545,u0k9ktrs7,N32E04,Quarry,Temperate oceanic climate,Marcasite
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Piemontite
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Gladite
188887,mindat:1:2:188887:,Generated_GUID,"46.19742,8.13984",1006,u0jyc1zpr,N31E05,Village,Subarctic climate,Matildite
191655,mindat:1:2:191655:,Generated_GUID,"47.69108,8.59052",441,u0qp73zkt,N32E05,Pit,Temperate oceanic climate,Haüyne
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",756,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Marcasite
133994,mindat:1:2:133994:,Generated_GUID,"46.13320,8.71930",189,u0nnqqm1q,N31E05,Valley,Subarctic climate,Dumortierite
134445,mindat:1:2:134445:,Generated_GUID,"46.11749,6.97984",2271,u0hyqg6tf,N31E04,Vein,Temperate oceanic climate,Torbernite
424715,mindat:1:2:424715:,Generated_GUID,"46.29847,10.01472",2252,u0pp7ukkp,N31E06,Group of Mines (Abandoned) - last checked 2022,Tundra,Actinolite
191652,mindat:1:2:191652:,Generated_GUID,"46.45638,9.38944",2340,u0q8m9jhj,N31E05,Valley,Subarctic climate,Hematite
29199,mindat:1:2:29199:,Generated_GUID,"46.40924,8.11506",1757,u0mb08t1q,N31E05,Creek,Subarctic climate,Cerussite
188954,mindat:1:2:188954:,Generated_GUID,"46.32444,9.70139",2447,u0nzsc076,N31E05,Glacier,Tundra,Cerussite
428982,mindat:1:2:428982:,Generated_GUID,"46.68385,7.77045",649,u0m98fd30,N32E04,Quarry,Temperate oceanic climate,Fluorite
192978,mindat:1:2:192978:,Generated_GUID,"46.55610,8.25993",2756,u0mbggq8y,N32E05,Cleft,Subarctic climate,Phenakite
127199,mindat:1:2:127199:,Generated_GUID,"46.23917,7.65389",2986,u0jrn1t6s,N31E04,Unknown,Tundra,Muscovite
417930,mindat:1:2:417930:,Generated_GUID,"46.39445,9.17576",2161,u0nxbvce6,N31E05,Outcrop,Subarctic climate,'Amphibole Supergroup'
404851,mindat:1:2:404851:,Generated_GUID,"47.70684,8.81155",412,u0qr2sb27,N32E05,Dike,Temperate oceanic climate,'Fayalite-Forsterite Series'
191657,mindat:1:2:191657:,Generated_GUID,"46.62694,10.25028",2620,u0r3320j8,N32E06,Mountain,Tundra,Baryte
193400,mindat:1:2:193400:,Generated_GUID,"47.23570,7.47418",771,u0mkdnfxc,N32E04,Pit,Temperate oceanic climate,Smythite
35157,mindat:1:2:35157:,Generated_GUID,"46.53889,8.51944",2908,u0q0cb5st,N32E05,Peak,Tundra,'Chlorite Group'
188916,mindat:1:2:188916:,Generated_GUID,"46.58829,8.83169",2689,u0q30cph3,N32E05,Mountain,Tundra,'Chlorite Group'
217957,mindat:1:2:217957:,Generated_GUID,"46.27743,8.57602",2183,u0np70sce,N31E05,Mountain,Subarctic climate,Piemontite
191702,mindat:1:2:191702:,Generated_GUID,"46.53052,8.83140",1777,u0q28ywgf,N32E05,Unknown,Tundra,Tschermakite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Cerussite
105794,mindat:1:2:105794:,Generated_GUID,"46.67417,8.64195",2821,u0q1s8ubs,N32E05,Mountain,Tundra,Milarite
68879,mindat:1:2:68879:,Generated_GUID,"46.17194,7.37083",2293,u0jnxtr70,N31E04,Unknown,Tundra,Fergusonite-(Y)
13708,mindat:1:2:13708:,Generated_GUID,"46.29657,8.61876",388,u0npkh5cp,N31E05,Group of Quarries,Subarctic climate,Fluorapophyllite-(K)
188868,mindat:1:2:188868:,Generated_GUID,"46.62671,9.40756",1508,u0q9q04kh,N32E05,Unknown,Tundra,Quartz
134460,mindat:1:2:134460:,Generated_GUID,"46.55292,9.64135",1868,u0qbg6sw7,N32E05,Deposit,Tundra,Piemontite
191395,mindat:1:2:191395:,Generated_GUID,"46.24131,9.07996",564,u0nrn9gz4,N31E05,Valley,Subarctic climate,Arsenopyrite
191593,mindat:1:2:191593:,Generated_GUID,"46.83287,9.80500",2657,u0qfrjev1,N32E05,Pass,Tundra,'Fayalite-Forsterite Series'
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,Digenite
193402,mindat:1:2:193402:,Generated_GUID,"46.70917,8.98972",2008,u0q3sx4he,N32E05,Mountain,Tundra,var. Chalcedony
133214,mindat:1:2:133214:,Generated_GUID,"46.42228,9.78369",2325,u0qbndum2,N31E05,Deposit,Tundra,var. Manganese-bearing Calcite
4633,mindat:1:2:4633:,Generated_GUID,"46.26833,8.08583",3007,u0jxpyzut,N31E05,Unknown,Subarctic climate,'Chlorite Group'
188628,mindat:1:2:188628:,Generated_GUID,"46.73722,9.22972",1076,u0q9fh2bh,N32E05,Occurrence,Tundra,Cerussite
193419,mindat:1:2:193419:,Generated_GUID,"46.70112,7.21319",1215,u0m1sjsmx,N32E04,Gorge,Temperate oceanic climate,'Amber'
3222,mindat:1:2:3222:,Generated_GUID,"46.43306,8.77694",2871,u0q0pszhj,N31E05,Mountain,Subarctic climate,Sillimanite
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Kutnohorite
188955,mindat:1:2:188955:,Generated_GUID,"46.22722,9.04778",255,u0nqvzkmh,N31E05,Unknown,Subarctic climate,'Chlorite Group'
134503,mindat:1:2:134503:,Generated_GUID,"46.97943,8.24876",1816,u0mg78qe1,N32E05,Mountain Range,Subarctic climate,Baryte
134619,mindat:1:2:134619:,Generated_GUID,"46.53444,9.46444",2808,u0q8xr7fc,N32E05,Mountain,Tundra,Digenite
134020,mindat:1:2:134020:,Generated_GUID,"46.47798,8.57711",2253,u0q07jj9v,N31E05,Lake,Subarctic climate,'Chlorite Group'
191716,mindat:1:2:191716:,Generated_GUID,"47.67761,8.49284",525,u0qp1r2q1,N32E05,Hill,Temperate oceanic climate,Pyrite
193529,mindat:1:2:193529:,Generated_GUID,"46.63452,8.62629",1916,u0q1k393z,N32E05,Unknown,Tundra,Sillimanite
191766,mindat:1:2:191766:,Generated_GUID,"46.54128,8.18136",3325,u0mbf0t6x,N32E05,Unknown,Subarctic climate,Quartz
193420,mindat:1:2:193420:,Generated_GUID,"46.69538,7.87787",600,u0m9ek8kr,N32E04,Village,Temperate oceanic climate,var. Oil Quartz
250005,mindat:1:2:250005:,Generated_GUID,"47.34556,7.88167",404,u0mt76grb,N32E04,Unknown,Temperate oceanic climate,'Silex'
134097,mindat:1:2:134097:,Generated_GUID,"46.16188,7.60264",2012,u0jqt5806,N31E04,Mine,Tundra,Azurite
191418,mindat:1:2:191418:,Generated_GUID,"46.07973,7.13043",723,u0jn4k81z,N31E04,Mine,Tundra,Hemimorphite
143364,mindat:1:2:143364:,Generated_GUID,"46.11389,7.33000",2314,u0jnqfc8c,N31E04,Unknown,Tundra,Gasparite-(Ce)
188630,mindat:1:2:188630:,Generated_GUID,"46.34167,9.61056",1179,u0nzdsnpy,N31E05,Gully,Tundra,Uraninite
191945,mindat:1:2:191945:,Generated_GUID,"46.84084,9.43908",694,u0qdqz17d,N32E05,Unknown,Tundra,Dravite
193533,mindat:1:2:193533:,Generated_GUID,"46.97856,9.25316",1960,u0qe681vy,N32E05,Unknown,Tundra,Uraninite
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,var. Chalcedony
16292,mindat:1:2:16292:,Generated_GUID,"46.22525,7.17897",1809,u0jngr59d,N31E04,Unknown,Tundra,'Chlorite Group'
133230,mindat:1:2:133230:,Generated_GUID,"46.49685,9.64947",1935,u0qbe86xb,N31E05,Occurrence,Tundra,'Ferro-actinolite-Tremolite Series'
341186,mindat:1:2:341186:,Generated_GUID,"46.42847,9.63701",2340,u0qb5k13q,N31E05,Deposit,Tundra,var. Bravoite
245669,mindat:1:2:245669:,Generated_GUID,"46.84876,9.44671",1106,u0qdwbwcu,N32E05,Prospect,Tundra,Cerussite
188746,mindat:1:2:188746:,Generated_GUID,"47.37413,7.88002",606,u0mte24n3,N32E04,Pit,Temperate oceanic climate,Marcasite
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,Cerussite
341185,mindat:1:2:341185:,Generated_GUID,"46.39012,9.65378",1827,u0nzgtjdj,N31E05,Slag Locality,Tundra,'Fayalite-Forsterite Series'
193405,mindat:1:2:193405:,Generated_GUID,"46.74969,8.66658",1523,u0q1vnwb9,N32E05,Mine,Tundra,Stannite
57442,mindat:1:2:57442:,Generated_GUID,"46.56406,8.63472",2692,u0q0ukxx7,N32E05,Unknown,Tundra,'Apatite'
123472,mindat:1:2:123472:,Generated_GUID,"46.44914,8.26452",1629,u0mbhpf1c,N31E05,Valley,Subarctic climate,Zircon
424885,mindat:1:2:424885:,Generated_GUID,"46.68782,7.35603",1232,u0m1x7k82,N32E04,Scree Slope,Temperate oceanic climate,Baryte
108068,mindat:1:2:108068:,Generated_GUID,"46.61395,8.56666",1694,u0q14vy1c,N32E05,Quarry,Tundra,Magnesite
134448,mindat:1:2:134448:,Generated_GUID,"46.23500,7.71194",1760,u0jrp2zdm,N31E04,Alluvials,Tundra,Sperrylite
133204,mindat:1:2:133204:,Generated_GUID,"46.59078,8.80375",1809,u0q303ddy,N32E05,Mountain,Tundra,Zircon
417927,mindat:1:2:417927:,Generated_GUID,"46.39129,9.17631",2321,u0nxbv3bz,N31E05,Mountain,Subarctic climate,Magnesite
134446,mindat:1:2:134446:,Generated_GUID,"46.86266,9.47086",1568,u0qdxe06y,N32E05,Unknown,Tundra,'Stibiconite'
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,Cerussite
157668,mindat:1:2:157668:,Generated_GUID,"46.04136,7.81551",2695,u0jtcve46,N31E04,Valley,Tundra,Schorl
253255,mindat:1:2:253255:,Generated_GUID,"46.10945,7.54897",3049,u0jq7cbzp,N31E04,Mountain,Tundra,Pumpellyite-(Mg)
133991,mindat:1:2:133991:,Generated_GUID,"46.56409,8.59571",2287,u0q0gsepq,N32E05,Lake,Tundra,Fluorapatite
302686,mindat:1:2:302686:,Generated_GUID,"46.26714,9.20413",1168,u0nx1qwjx,N31E05,Unknown,Subarctic climate,Anorthite
191675,mindat:1:2:191675:,Generated_GUID,"46.45118,8.61345",2606,u0q0k00ju,N31E05,Unknown,Subarctic climate,Magnesite
191783,mindat:1:2:191783:,Generated_GUID,"46.44924,8.53932",2389,u0q04rf4k,N31E05,Lake,Subarctic climate,var. Andesine
122681,mindat:1:2:122681:,Generated_GUID,"46.68711,9.53261",914,u0qc8gjkj,N32E05,Outcrop,Tundra,Marcasite
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Cerussite
245916,mindat:1:2:245916:,Generated_GUID,"46.33460,10.00786",2293,u0ppedzw8,N31E06,Mountain Area,Tundra,'var. Byssolite'
193072,mindat:1:2:193072:,Generated_GUID,"46.90997,8.59183",430,u0q4ge8qk,N32E05,Unknown,Tundra,Riebeckite
134528,mindat:1:2:134528:,Generated_GUID,"47.32306,9.53417",603,u0qv0yysf,N32E05,Cave,Temperate oceanic climate,Fluorite
191700,mindat:1:2:191700:,Generated_GUID,"46.35083,9.62167",1072,u0nzdvym1,N31E05,Village,Tundra,Beryl
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Nsutite
191916,mindat:1:2:191916:,Generated_GUID,"46.52219,8.87403",1417,u0q29vjg7,N32E05,Unknown,Tundra,'Tourmaline'
188953,mindat:1:2:188953:,Generated_GUID,"46.77767,10.26068",1434,u0r617xee,N32E06,Unknown,Tundra,Dolomite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Phenakite
263790,mindat:1:2:263790:,Generated_GUID,"47.14145,9.52434",528,u0qu0tz6v,N32E05,Road,Temperate oceanic climate,Calcite
106974,mindat:1:2:106974:,Generated_GUID,"46.61250,8.41694",3482,u0mcpt913,N32E05,Mountain,Subarctic climate,Quartz
28873,mindat:1:2:28873:,Generated_GUID,"46.65983,8.72062",1532,u0q1qqnjj,N32E05,Unknown,Tundra,Crichtonite
157671,mindat:1:2:157671:,Generated_GUID,"45.98139,7.75806",2740,u0jt8d9jp,N31E04,Mountain,Subarctic climate,Chrysocolla
253688,mindat:1:2:253688:,Generated_GUID,"46.13195,7.85802",3433,u0jw6y441,N31E04,Glacier,Tundra,Arsenopyrite
191711,mindat:1:2:191711:,Generated_GUID,"46.02617,7.48203",1993,u0jmf6b1z,N31E04,Valley,Tundra,'Stilbite Subgroup'
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Brochantite
302435,mindat:1:2:302435:,Generated_GUID,"46.25500,9.22694",1256,u0nx1uqyg,N31E05,Valley,Subarctic climate,Sillimanite
6985,mindat:1:2:6985:,Generated_GUID,"46.29468,8.12565",3096,u0jz2gsyj,N31E05,Mountain,Subarctic climate,var. Sagenite (of Saussure)
188932,mindat:1:2:188932:,Generated_GUID,"46.52845,7.43371",2163,u0m29njpc,N32E04,Unknown,Temperate oceanic climate,Diaspore
134528,mindat:1:2:134528:,Generated_GUID,"47.32306,9.53417",571,u0qv0yysf,N32E05,Cave,Temperate oceanic climate,Calcite
127288,mindat:1:2:127288:,Generated_GUID,"46.19917,6.00222",379,u0hqbd69t,N31E04,Alluvial Deposit,Temperate oceanic climate,Gold
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Brochantite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,Brochantite
134532,mindat:1:2:134532:,Generated_GUID,"46.57842,8.32349",1945,u0mbvrkfz,N32E05,Cleft,Subarctic climate,Milarite
245717,mindat:1:2:245717:,Generated_GUID,"46.53740,9.49926",2505,u0qb8pv5u,N32E05,Ridge,Tundra,Aegirine
192978,mindat:1:2:192978:,Generated_GUID,"46.55610,8.25993",2614,u0mbggq8y,N32E05,Cleft,Subarctic climate,var. Smoky Quartz
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Weilite
133227,mindat:1:2:133227:,Generated_GUID,"46.62741,9.48154",2170,u0q9rb20r,N32E05,Mine,Tundra,Quartz
56467,mindat:1:2:56467:,Generated_GUID,"46.10918,7.25686",2318,u0jnm1um3,N31E04,Group of Mines,Tundra,Brochantite
193412,mindat:1:2:193412:,Generated_GUID,"46.02617,7.48109",2039,u0jmf4z9f,N31E04,Village,Tundra,Chabazite-Ca
420813,mindat:1:2:420813:,Generated_GUID,"46.85689,7.05482",499,u0m48d11j,N32E04,Placer,Temperate oceanic climate,Tetra-auricupride
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,'Xenotime'
133396,mindat:1:2:133396:,Generated_GUID,"46.33846,9.72451",3142,u0nzt79jj,N31E05,Mountain,Tundra,Beryl
245915,mindat:1:2:245915:,Generated_GUID,"46.39004,10.01357",2933,u0ppgv59t,N31E06,Mountain,Tundra,Siderite
107720,mindat:1:2:107720:,Generated_GUID,"46.40750,8.15639",1241,u0mb185r3,N31E05,Unknown,Subarctic climate,'Chlorite Group'
108413,mindat:1:2:108413:,Generated_GUID,"46.36474,7.99881",1334,u0jxy02w1,N31E05,Unknown,Tundra,var. Iron Rose
133395,mindat:1:2:133395:,Generated_GUID,"46.56312,8.80102",1921,u0q2bk89y,N32E05,Pass,Tundra,Quartz
191356,mindat:1:2:191356:,Generated_GUID,"46.78828,8.82617",3049,u0q60ve12,N32E05,Mountain,Tundra,'Hornblende Root Name Group'
134377,mindat:1:2:134377:,Generated_GUID,"46.36093,9.63792",1283,u0nzerf05,N31E05,Group of Outcrops,Tundra,Magnesio-riebeckite
122629,mindat:1:2:122629:,Generated_GUID,"46.36428,7.03268",1418,u0jpb0359,N31E04,Unknown,Tundra,Domeykite
27322),mindat:1:2:27322):,Generated_GUID,"46.28328,9.99963",3031,u0pp799e8,N31E06,Peak,Tundra,Stibnite
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Cerussite
191618,mindat:1:2:191618:,Generated_GUID,"47.74798,8.68782",478,u0qptsq20,N32E05,Quarry,Temperate oceanic climate,Marcasite
191628,mindat:1:2:191628:,Generated_GUID,"46.72167,8.85389",1845,u0q3c3rjq,N32E05,Unknown,Tundra,Quartz
108294,mindat:1:2:108294:,Generated_GUID,"46.46639,7.94694",2802,u0m8kffy3,N31E05,Glacier,Tundra,'Amphibole Supergroup'
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Brochantite
191386,mindat:1:2:191386:,Generated_GUID,"46.84079,8.76666",1200,u0q4rrpem,N32E05,Valley,Tundra,'Apatite'
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Phenakite
134041,mindat:1:2:134041:,Generated_GUID,"46.05435,7.11073",2521,u0jjczcyh,N31E04,Slope,Tundra,Wulfenite
260761,mindat:1:2:260761:,Generated_GUID,"46.77361,8.97056",2047,u0q6h4uhj,N32E05,Mountain,Tundra,'Amphibole Supergroup'
134038,mindat:1:2:134038:,Generated_GUID,"46.54306,8.59111",2253,u0q0g2zug,N32E05,Occurrence,Tundra,Actinolite
417929,mindat:1:2:417929:,Generated_GUID,"46.39313,9.17975",2305,u0nxbvs7x,N31E05,Outcrop,Subarctic climate,'White mica'
65693,mindat:1:2:65693:,Generated_GUID,"46.01285,7.84230",2950,u0jtf2qs6,N31E04,Mountain Range,Tundra,Titanite
133973,mindat:1:2:133973:,Generated_GUID,"46.84426,9.82552",2250,u0qfrxdxx,N32E05,Alpine Pasture,Tundra,'Chrome-Spinel (of Dana)'
191357,mindat:1:2:191357:,Generated_GUID,"46.38361,8.97250",367,u0nru5vs4,N31E05,Unknown,Subarctic climate,Enstatite
242888,mindat:1:2:242888:,Generated_GUID,"46.07200,7.85596",3670,u0jw4g0sc,N31E04,Glacier,Tundra,Pyrite
191373,mindat:1:2:191373:,Generated_GUID,"46.30195,8.56862",780,u0np6vp2r,N31E05,Quarry,Subarctic climate,var. Thulite
188870,mindat:1:2:188870:,Generated_GUID,"46.64086,9.06497",1739,u0q3q68yt,N32E05,Mountain,Tundra,Quartz
29663,mindat:1:2:29663:,Generated_GUID,"46.65250,9.35806",2911,u0q9kuy6d,N32E05,Mountain,Tundra,Anatase
249980,mindat:1:2:249980:,Generated_GUID,"47.47972,8.39222",733,u0myngrj2,N32E05,Mountain Range,Temperate oceanic climate,'Limonite'
29316,mindat:1:2:29316:,Generated_GUID,"47.47446,8.03879",491,u0mwnfmwv,N32E04,Mine,Temperate oceanic climate,var. Amethyst
245457,mindat:1:2:245457:,Generated_GUID,"46.25495,7.60587",2255,u0jrjh6qt,N31E04,Alpine Pasture,Tundra,Tennantite-(Hg)
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Tephroite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,'Almandine-Spessartine Series'
134413,mindat:1:2:134413:,Generated_GUID,"46.56194,8.58139",2664,u0q0gk2fb,N32E05,Mountain,Tundra,Titanite
5818,mindat:1:2:5818:,Generated_GUID,"46.07007,6.97271",1087,u0hyndv3s,N31E04,Unknown,Temperate oceanic climate,Quartz
